Time,Spot,Future,Difference,Percentage Difference,Label
2024-01-09 07:01:59.999,1.35997,,,,=
2024-01-09 07:02:59.999,1.35921,,,,=
2024-01-09 07:03:59.999,1.35399,,,,=
2024-01-09 07:04:59.999,1.35761,,,,=
2024-01-09 07:05:59.999,1.35588,,,,=
2024-01-09 07:06:59.999,1.34969,,,,=
2024-01-09 07:07:59.999,1.35025,,,,=
2024-01-09 07:08:59.999,1.34966,,,,=
2024-01-09 07:09:59.999,1.35025,,,,=
2024-01-09 07:10:59.999,1.35404,,,,=
2024-01-09 07:11:59.999,1.36189,,,,=
2024-01-09 07:12:59.999,1.36198,,,,=
2024-01-09 07:13:59.999,1.363,,,,=
2024-01-09 07:14:59.999,1.36729,,,,=
2024-01-09 07:15:59.999,1.3675,,,,=
2024-01-09 07:16:59.999,1.3621,,,,=
2024-01-09 07:17:59.999,1.36002,,,,=
2024-01-09 07:18:59.999,1.36231,,,,=
2024-01-09 07:19:59.999,1.36137,,,,=
2024-01-09 07:20:59.999,1.3582,,,,=
2024-01-09 07:21:59.999,1.35775,,,,=
2024-01-09 07:22:59.999,1.35641,,,,=
2024-01-09 07:23:59.999,1.35626,,,,=
2024-01-09 07:24:59.999,1.35623,,,,=
2024-01-09 07:25:59.999,1.35743,,,,=
2024-01-09 07:26:59.999,1.35954,,,,=
2024-01-09 07:27:59.999,1.357,,,,=
2024-01-09 07:28:59.999,1.35842,,,,=
2024-01-09 07:29:59.999,1.35614,,,,=
2024-01-09 07:30:59.999,1.35398,,,,=
2024-01-09 07:31:59.999,1.35163,,,,=
2024-01-09 07:32:59.999,1.353,,,,=
2024-01-09 07:33:59.999,1.35364,,,,=
2024-01-09 07:34:59.999,1.352,,,,=
2024-01-09 07:35:59.999,1.35247,,,,=
2024-01-09 07:36:59.999,1.35113,,,,=
2024-01-09 07:37:59.999,1.35002,,,,=
2024-01-09 07:38:59.999,1.34936,,,,=
2024-01-09 07:39:59.999,1.34129,,,,=
2024-01-09 07:40:59.999,1.34637,,,,=
2024-01-09 07:41:59.999,1.34503,,,,=
2024-01-09 07:42:59.999,1.34386,,,,=
2024-01-09 07:43:59.999,1.34497,,,,=
2024-01-09 07:44:59.999,1.34305,,,,=
2024-01-09 07:45:59.999,1.34,,,,=
2024-01-09 07:46:59.999,1.33858,,,,=
2024-01-09 07:47:59.999,1.33957,,,,=
2024-01-09 07:48:59.999,1.33582,,,,=
2024-01-09 07:49:59.999,1.33366,,,,=
2024-01-09 07:50:59.999,1.33328,,,,=
2024-01-09 07:51:59.999,1.3427,,,,=
2024-01-09 07:52:59.999,1.34607,,,,=
